article_id,annotator,node,ranges,tokens,label
5cf47074896a7fea060065e9,B,15.0,"[[3735, 4021]]","segundo a Sociedade Portuguesa de Autores e o Código do Direito de Autor e dos Direitos Conexos, “comete o crime de contrafacção (vulgarmente designado plágio) quem utilizar, como sendo criação ou prestação sua, obra, prestação de outro artista”; “seja mera reprodução total ou parcial”",Fact
5cf46103896a7fea06ff85a8,D,1.0,"[[4120, 4292]]","Erradicar o mal pela raiz, depurando a nação italiana dos elementos estranhos que a deixa mais fraca e desfigurada, sejam estes as elites políticas ou os imigrantes ilegais",Fact
5cf461a4896a7fea06ff8b5a,D,28.0,"[[4541, 4565]]",pela pressão demográfica,Fact
5cf45b79896a7fea06ff290a,A,5.0,"[[3287, 3349]]",os municípios e as freguesias querem ter voz na sua construção,Fact
5cf474fd896a7fea0600a503,D,11.0,"[[3093, 3187]]","a IAAF teria que reconsiderar a interdição ""se o grau de vantagem estivesse bem abaixo de 12%""",Fact
5cf45adb896a7fea06ff24e3,D,64.0,"[[3900, 3934]]",Estamos a viver um desses períodos,Fact
5d04c4aa896a7fea06a0f962,D,10.0,"[[846, 930]]",a fusão em 2012 com a conservação da natureza que resultou no atual (e futuro?) ICNF,Fact
5cf472a4896a7fea060088c2,B,15.0,"[[3183, 3243]]",Gary Oldman tenha finalmente vencido o Óscar de melhor Actor,Fact
5cf46919896a7fea06ffff72,D,5.0,"[[1775, 2027]]","A experiência do senso comum já ensinou todos os adultos que, salvo situações extremas de rigidez absoluta de comportamentos, a subida de um imposto leva ao aumento do preço pago pelos consumidores, a uma diminuição do preço recebido pelos fornecedores",Fact
5cf47286896a7fea06008819,C,1.0,"[[853, 881]]",quatro vezes campeão europeu,Fact
5cf45db6896a7fea06ff4b05,B,4.0,"[[472, 515]]",mais de cem mil (101.587) muito danificadas,Fact
5cf46a10896a7fea060015c0,D,1.0,"[[6, 139]]",as perspetivas demográficas e económicas de longo prazo (rápido envelhecimento da população e estagnação dos níveis de produtividade),Fact
5d04bbb3896a7fea06a062d6,D,1.0,"[[2413, 2663]]","Sendo um jogo de futebol o resultado de uma produção-conjunta indivisível, a negociação individualizada que as três principais SAD portuguesas protagonizaram evidencia a pretensão de aumentarem a sua quota no mercado nacional dos direitos televisivos",Fact
5cf45f88896a7fea06ff6a13,D,12.0,"[[3713, 3858]]",Nas últimas eleições registou-se um aumento da participação e da votação numa lista que nada tem a ver com nenhuma das administrações do Montepio,Fact
5cf46a54896a7fea06001897,D,10.0,"[[4255, 4341]]",a interferência mais ou menos direta nas programações em função da métrica de públicos,Fact
5cf46b97896a7fea0600233c,D,38.0,"[[4256, 4373]]","o 1º Protocolo facultativo ao Pacto dos Direitos Civis e Políticos, aprovado no Brasil em 2009, não vigora neste país",Fact
5cf465dd896a7fea06ffd52d,C,16.0,"[[852, 896]]",ela se pode constituir sem um clube fundador,Fact
5cf46a10896a7fea060015c0,C,29.0,"[[4795, 5179]]","o próprio sistema português da Segurança Social disponibiliza um Regime Público de Capitalização – um “regime complementar de adesão individual e voluntária, que permite efetuar contribuições adicionais ao longo da vida ativa do aderente, que serão capitalizados numa conta em seu nome e convertidos em certificados de reforma”, sendo o valor integrado num fundo comum de investimento",Fact
5cef7f74896a7fea06d223f7,D,19.0,"[[2347, 2408]]","“a perfeição, sabe-se, é tão impossível como agradar a todos”",Fact
5cf47a54896a7fea0600df99,A,20.0,"[[3678, 3692]]",taxas e coimas,Fact
5cf4b764896a7fea06032673,A,8.0,"[[3234, 3243]]",prestígio,Fact
5d04c3eb896a7fea06a0e1fc,D,1.0,"[[319, 453]]","esfumaram-se as grandes equipas, os nomes internacionais, a competitividade e até os adeptos em palcos míticos como a Senhora da Graça",Fact
5cf45bc3896a7fea06ff2b2d,B,63.0,"[[4735, 4774]]",estarem proibidas as assembleias gerais,Fact
5cf4704c896a7fea06006528,C,7.0,"[[2386, 2572]]",A Lei n.º 53/2012 institui o regime jurídico da classificação de arvoredo de interesse público e a Portaria n.º 124/2014 rege os respectivos critérios de classificação e desclassificação,Fact
5cf46474896a7fea06ffb98d,D,32.0,"[[3741, 3935]]","as forças europeias conservadoras resistem a estes novos direitos sociais, argumentando com os imperativos da competitividade, como se ela não dependesse também da qualidade dos recursos humanos",Fact
5d04be1c896a7fea06a07c4b,D,1.0,"[[789, 869]]",Moradores e visitantes do Rio de Janeiro vivem uma cidade em plena transformação,Fact
5cf476cd896a7fea0600be3f,B,15.0,"[[2333, 2419]]",cada vez mais frequentes roubos de identidade ou ataques informáticos de grande escala,Fact
5cf46052896a7fea06ff703f,B,14.0,"[[1958, 2081]]","devidamente consagrados nos respectivos Estatutos Político-Administrativos, na Constituição Portuguesa e no Tratado Europeu",Fact
5cf461fc896a7fea06ff8de8,D,0.0,"[[0, 95]]","Dentro dos motores convencionais, o diesel tem sido alvo de atenção, não pelos melhores motivos",Fact
5cf47693896a7fea0600bd28,D,5.0,"[[458, 550]]",o mercado de transferências movimenta hoje montantes que seriam inimagináveis há poucos anos,Fact
5cf45c4e896a7fea06ff3f82,A,25.0,"[[2949, 2962]]",acesso à ADSE,Fact
5cf47924896a7fea0600da24,D,38.0,"[[4644, 4652], [4691, 4800]]","Obedecem a uma agenda reivindicativa internacional que vem dos anos 90 e foi afinada em 2001, na Conferência de Durban",Fact
5cf47d45896a7fea06010e4e,B,26.0,"[[3755, 3865]]","tomei a iniciativa de escrever ao presidente da Liga, Pedro Proença, manifestando a nossa profunda preocupação",Fact
5cf4b764896a7fea06032673,B,18.0,"[[3195, 3222]]",pela localização geográfica,Fact
5cf45ba7896a7fea06ff2a74,D,1.0,"[[1306, 1431]]",Nicolelis e a sua equipa realizaram a demonstração pública do exoesqueleto controlado pelo cérebro de um paciente paraplégico,Fact
5d04c557896a7fea06a0fbc4,D,30.0,"[[6368, 6411]]",Alegando que se trata de dinheiros públicos,Fact
5cf46220896a7fea06ff8f04,A,0.0,"[[276, 340]]",é no estado sólido que a água assume uma configuração cristalina,Fact
5cf46b82896a7fea060022c1,A,4.0,"[[2687, 2748]]","proibição do genocídio, da tortura e das discriminação racial",Fact
5cf46092896a7fea06ff7210,A,3.0,"[[2226, 2267]]","A inflação em 2018 na Hungria era de 2,9%",Fact
5cf47280896a7fea060087f2,D,16.0,"[[1925, 1990]]","as exigências têm vindo a ser maiores, também graças à tecnologia",Fact
5d04ad52896a7fea069f9c0d,D,1.0,"[[1194, 1249]]",colocá-los num ciclo de dívida e dependência crescentes,Fact
5cf46a26896a7fea060016b1,D,24.0,"[[3178, 3231]]",Foi uma transação feita exclusivamente entre privados,Fact
5cf46528896a7fea06ffbf18,D,6.0,"[[3504, 3558]]",apoiando a criação de emprego e a procura agregada [2],Fact
5cf47ac5896a7fea0600f1cc,B,20.0,"[[3717, 3762]]",recebem o mesmo que os seus colegas do quadro,Fact
5cf4651d896a7fea06ffbec6,B,8.0,"[[2452, 2741]]","O Turkey Purge contabiliza 150 mil demissões de servidores públicos, 217 mil detidos, 82 mil presos, 3 mil escolas, dormitórios e universidades fechadas, 6 mil acadêmicos perderam o emprego, 4 mil juízes e promotores demitidos, 189 médias de comunicação desligados e 319 jornalistas presos",Fact
5cf45f60896a7fea06ff68cd,B,7.0,"[[916, 1028]]",A nomeação dos diretores de conteúdos pela Administração está dependente de um voto favorável vinculativo da ERC,Fact
5cf45c2c896a7fea06ff3e2a,D,1.0,"[[906, 990]]",uma nova Lei de Bases da Saúde não serve o país se estiver refém de ciclos políticos,Fact
5cf46095896a7fea06ff7223,A,1.0,"[[3307, 3433]]",Estas estimativas estão por sua vez criticamente dependentes de estimativas para a evolução da produtividade total de factores,Fact
5cf465dd896a7fea06ffd52d,D,1.0,"[[478, 563]]","uma sociedade desportiva não precisa, para existir enquanto tal, de um clube fundador",Fact
5cf4669a896a7fea06ffdb2d,D,13.0,"[[3162, 3237]]",recorrentemente JLG procurou a moeda de troca que seriam os actores/vedetas,Fact
5cf47924896a7fea0600da24,D,46.0,"[[4843, 4910]]","oposição de vários países (entre os quais, curiosamente, o Senegal)",Fact
5cf463f6896a7fea06ffb5b9,B,25.0,"[[3885, 3945]]",O Grupo de Trabalho propunha cingir o critério à programação,Fact
5d04c484896a7fea06a0f874,A,17.0,"[[3516, 3556]]",criação de ciclovias e passeios pedonais,Fact
5cf460d7896a7fea06ff8402,B,18.0,"[[6303, 6343]]",Sabemos da enorme dívida do grupo Altice,Fact
5ce8e7f4896a7fea06969d15,B,2.0,"[[210, 278]]",Também não é permitido que os jornais noticiem sobre as candidaturas,Fact
5cf46209896a7fea06ff8e4e,D,2.0,"[[1035, 1105]]","os seus autores, grande parte deles operários, emigravam para o Brasil",Fact
5cf4650f896a7fea06ffbe46,D,9.0,"[[2869, 3111]]","o Observatório das Crises apontou que a dinamização económica, que afetou principalmente serviços ligados ao turismo caracterizados por menores níveis de qualificação, também contribuiu para a já apontada flexibilização do mercado de trabalho",Fact
5cf45ab2896a7fea06ff23a1,A,14.0,"[[1344, 1383]]",adoção crescente deste tipo de veículos,Fact
5cf45ac7896a7fea06ff244d,D,19.0,"[[3575, 3701]]","não existem pessoas que acreditam em falsos factos ou teorias da conspiração e outras que não acreditam, de uma forma absoluta",Fact
5cf47072896a7fea060065dd,A,5.0,"[[267, 284]]",impostos directos,Fact
5cf461a4896a7fea06ff8b5a,B,11.0,"[[1337, 1372]]",somos o extremo ocidental da Europa,Fact
5cf4704c896a7fea06006528,D,25.0,"[[3117, 3260]]","Cada árvore individualmente não tem por si só as características para ser classificada como “de interesse público”, e dessa forma salvaguardada",Fact
5d04c544896a7fea06a0fb82,D,63.0,"[[7898, 7936]]",ter tido problemas de saúde – de facto,Fact
5cf4651d896a7fea06ffbec2,B,7.0,"[[289, 330]]",nem todos os governos subscreveram a DUDH,Fact
5cf47072896a7fea060065dd,D,3.0,"[[1955, 2109]]","se, a nível de selecções, somos campeões europeus, no plano do ranking das equipas estamos no plano descendente e a cavar o fosso para as principais ligas",Fact
5cdda524896a7fea062dfaac,C,2.0,"[[1388, 1515]]","O setor assinalou um incremento de mais de 12% face a 2017, o que representa um volume de negócios de 13,7 mil milhões de euros",Fact
5cf469e5896a7fea06000599,C,2.0,"[[5730, 5861]]",(pelo que julgo poder deduzir) não está obrigada legalmente a respeitar o poder ou a autonomia de diretores artísticos ou curadores,Fact
5cebdf54896a7fea06aefb25,C,10.0,"[[5558, 5642]]",não remove qualquer conteúdo mesmo que seja falso ou baseado em pressupostos errados,Fact
5cf46cea896a7fea06003dd2,D,8.0,"[[4079, 4144]]",até descobrir por onde determinada proteína viaja num peixe-zebra,Fact
5cf465dd896a7fea06ffd52d,C,6.0,"[[1378, 1583]]","a lei das sociedades desportivas determina que a participação do clube fundador, nas sociedades constituídas pela personalização jurídica de equipa desportiva, não pode ser inferior a 10% do capital social",Fact
5d04c26a896a7fea06a0dd1a,B,0.0,"[[3, 81]]","Alexandre O’Neill (1924-1986) foi-se embora, morreu, passam agora três décadas",Fact
5cf4617a896a7fea06ff8a35,D,13.0,"[[2699, 2821]]",a progressão na carreira é um elemento crucial no reconhecimento do trabalho desenvolvido e na motivação dos profissionais,Fact
5cf472bd896a7fea06008959,D,15.0,"[[3454, 3547]]","como a Baixa, no sentido em que é referida, é sobretudo um território de comércio tradicional",Fact
5cf4615b896a7fea06ff8930,D,8.0,"[[1771, 1852]]",Juntamente com as perto de mil bases militares instaladas em todos os continentes,Fact
5cf47676896a7fea0600bcba,D,10.0,"[[821, 987]]","Como nos últimos 100 anos os níveis de dióxido de carbono presentes na atmosfera quase duplicaram, isso explicaria o crescente aumento dos níveis de álcool nos vinhos",Fact
5cf466ae896a7fea06ffdbd1,D,8.0,"[[3541, 3685]]","violência que se fará presente, seja por efeito dos agitadores, seja por efeito da resposta musculada das autoridades para reafirmação do regime",Fact
5cf45de6896a7fea06ff4c48,D,1.0,"[[635, 681]]",não se concretizaria sem os seus profissionais,Fact
5cf46046896a7fea06ff6fe1,C,36.0,"[[2238, 2340]]","Aponta ainda para o PS, dizendo que Costa “não é um aliado natural para matérias de política europeia”",Fact
5cf45b89896a7fea06ff2999,B,8.0,"[[950, 982]]",o desemprego jovem tem diminuído,Fact
5ce31557896a7fea065ee806,B,3.0,"[[885, 942]]",contas públicas em ordem e de algum crescimento económico,Fact
5cf46a5e896a7fea06001906,B,58.0,"[[4294, 4343]]",em 2000 a Áustria estava isolada e era um outlier,Fact
5cf45ab7896a7fea06ff23ca,B,0.0,"[[157, 311]]","No Parlamento, Catarina Martins do BE e Jerónimo de Sousa da CDU afirmaram reiteradamente a sua intransigência negocial em relação à Lei de Bases da Saúde",Fact
5cf45c4d896a7fea06ff3f74,B,12.0,"[[2104, 2320]]","todos nós que ingerimos medicamentos, cada vez mais complexos e aproximados das patologias, que depois de metabolizados pelo nosso organismo geram dejetos com substâncias farmacológicas, presentes nas águas residuais",Fact
5cf46b96896a7fea06002338,D,11.0,"[[2901, 2915]]",aqui é trivial,Fact
5cf471b8896a7fea060083d9,A,14.0,"[[3694, 3927]]","já o programa Ciência, do tempo do ministro Mariano Gago (em que Manuel Heitor era secretário de Estado), pretendia que no final dos contratos de cinco anos, os Investigadores Ciência fossem assimilados pelos quadros das instituições",Fact
5cf47ac5896a7fea0600f1cc,D,31.0,"[[4559, 4623]]","Esse é, sem dúvida, um importante capital político e governativo",Fact
5cf47267896a7fea06008786,D,4.0,"[[3525, 3641]]",opção do legislador europeu de delegar doravante nos controladores dos dados a principal responsabilidade reguladora,Fact
5cf472bd896a7fea06008959,D,7.0,"[[2256, 2346]]",Sai de uma cidade com potencial de clientes muito superior àquela para onde se deslocaliza,Fact
5d04be1c896a7fea06a07c4b,D,23.0,"[[3610, 3673]]",período em que se verifica pouca incidência do inseto na região,Fact
5cf46fb5896a7fea06006266,D,35.0,"[[7368, 7455]]",Habituados a lidar com a História e a confrontá-la com exigentes convicções do presente,Fact
5cf4617a896a7fea06ff8a35,B,2.0,"[[542, 598]]","em 1940/41 apenas 18,9% dos alunos eram do sexo feminino",Fact
5cf47030896a7fea0600649b,C,4.0,"[[1581, 1701]]","quando um contrato se renovar por seis anos, a instituição tem de abrir um concurso público para um contrato na carreira",Fact
5d04be7b896a7fea06a07cf1,D,1.0,"[[627, 651]]",É um modelo que resultou,Fact
5cf45ccf896a7fea06ff43fb,D,7.0,"[[2269, 2363]]",A função das ordens profissionais é de autorregulação e controlo de acesso à própria profissão,Fact
5cf46919896a7fea06ffff72,B,32.0,"[[4222, 4260]]",não procura aquele tipo de economistas,Fact
5ceb7ce4896a7fea06ab7126,A,25.0,"[[3705, 3842]]","Se nada mudar, a empresa evitará pagar 625 milhões de euros até 2030 ao Bangladesh, Indonésia, Quénia, Guiana, Brasil e Trindade e Tobago",Fact
5cf46a26896a7fea060016b1,D,28.0,"[[3252, 3296]]",não só o terreno não foi vendido por um euro,Fact
5cdf5913896a7fea063f2d16,D,6.0,"[[2400, 2559]]","Tal determina a necessidade de mais nutricionistas, quer ao nível hospitalar, quer ao nível dos centros de saúde, onde se faz a intervenção precoce e integrada",Fact
5cf476b9896a7fea0600bddd,C,18.0,"[[1144, 1320]]","Com a criação da rede Gira. Bicicletas de Lisboa, que vai possibilitar um acesso generalizado da população a bicicletas urbanas, de uso partilhado, cria-se mais uma alternativa",Fact
5cf45dea896a7fea06ff4c61,B,35.0,"[[3167, 3195]]",pico de homicídios conjugais,Fact
5cf47676896a7fea0600bcba,B,14.0,"[[936, 987]]",o crescente aumento dos níveis de álcool nos vinhos,Fact
5cf45dd8896a7fea06ff4beb,A,2.0,"[[135, 171]]","poder local municipal, no outro polo",Fact
5cf45bb8896a7fea06ff2add,B,7.0,"[[1045, 1203]]","em entidades que gozam do benefício da execução prévia, a fiscalização, liquidação e cobrança dos tributos só são efetivas quando passam o crivo dos Tribunais",Fact
5cf45e44896a7fea06ff4f3f,A,4.0,"[[1998, 2085]]",foi a 20 de Janeiro de 1518 que Fernão de Magalhães partiu de Sevilha rumo a Valladolid,Fact
5cf46811896a7fea06fff68c,D,4.0,"[[6458, 6481]]",com elevada penalização,Fact
5cefd3d4896a7fea06d57241,B,1.0,"[[124, 183]]",Quantos doentes têm hoje acesso a estes tratamentos? Nenhum,Fact
5cf47242896a7fea060086d0,A,9.0,"[[439, 559]]","foram, desde aí, treinados três milhões de europeus e mais de dois milhões de pessoas em África em competências digitais",Fact
5cf46013896a7fea06ff6e32,C,10.0,"[[1337, 1421]]",a disponibilização de crédito de horas para apoio e para desenvolvimento de projetos,Fact
5cf461c8896a7fea06ff8c4d,D,21.0,"[[3684, 3717]]",Não são só os serviços que presta,Fact
5cf46587896a7fea06ffd19d,A,22.0,"[[3543, 3674]]","o próprio presidente não parece preocupado com isso, nem mesmo com os óbvios sinais de afastamento de eleitorado tradicional do PSD",Fact
5ceb1a74896a7fea06a82aaa,B,19.0,"[[812, 834]]",Uma delas foi a do PCP,Fact
5d04c505896a7fea06a0fabc,A,9.0,"[[688, 745]]","“Não admito deixar cair o projeto, está fora de questão.”",Fact
5cec25a4896a7fea06b1bb32,C,23.0,"[[749, 818]]",Nos Tratados está previsto o mecanismo da moção de censura à Comissão,Fact
5cf464ac896a7fea06ffbb62,D,7.0,"[[2712, 2823]]",a habitação é o mote de toda a operação urbanística para os mais de 80 mil m2 de implantação da área a intervir,Fact
5cf46f04896a7fea06005d72,D,2.0,"[[4615, 4630]]",só para o talho,Fact
5d04bd6c896a7fea06a07a54,D,11.0,"[[3586, 3691]]","os responsáveis ""azuis-e-brancos"" preferiram aferir a distância pontual para o rival Benfica (curtíssima)",Fact
5cf46427896a7fea06ffb6fa,B,28.0,"[[4843, 4870]]","foi, é História, são factos",Fact
